Unnamed: 0,source,question,answer,img_id,abnormility_location,abnormility_color
10371,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmcs5kb071uh99a6wnr,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
10388,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmcs5kf071uct5r5v2n,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; yellow; white
10410,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmcs5kj071uhv1f8dpl,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; yellow; white
10420,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmcs5kn071u46gz1t6t,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; yellow; orange
10441,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmcs5kr071ubtem3zb1,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; yellow
10455,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmcs5kv071u8tud9ta7,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; yellow; white
10474,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmcs5kz071u0oi7ffxb,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; yellow; white
10498,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmcs5l3071uhkswgbyf,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; white
10517,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5l7071ucfhi2562,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
10533,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5lb071ug0oedfn0,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; white
10553,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5lf071u4j065jwy,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; yellow; white
10562,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5lj071ueefe8bki,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; white
10573,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5ln071u9le6ht60,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; white
10590,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5lr071ufjyr538p,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; yellow; white
10621,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5lv071u2prbaqhq,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
10634,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5lz071uduyzhfb7,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; yellow; white
10641,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5m3071ud5wma2c6,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,yellow; white; pink; red
10671,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5m7071uciyxc0uh,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
10684,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmds5mb071u5kkaguei,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; yellow
10702,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5mf071u7mhk0wpr,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
10721,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5mj071u01y7gh34,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
10730,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5mn071u9qmv00ns,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
10750,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5mr071uhlwuaian,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
10763,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5mv071uhupa23rf,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; yellow
10789,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5mz071u10w11oe2,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
10793,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5n3071u39nr2p8w,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
10812,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5n7071u8o6u0p6p,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white; yellow
10842,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5nb071u8xs2d2wu,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white; grey
10846,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5nf071u82pp86is,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; white
10871,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5nj071u0v1l3e23,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; yellow; white
10878,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmes5nn071u4li1c0zd,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; white
10907,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5nr071ueghc9d0l,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; white
10924,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5nv071u6chpgp1v,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white; yellow
10935,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5nz071ucpw9dejr,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
10962,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5o3071u2nyigw5j,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
10979,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5o7071ug59i2age,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; yellow
10994,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5ob071u4r09f589,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
10999,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5of071udcpz4q0o,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
11019,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5oj071u095r5i8n,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
11041,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5on071u38ap5a7s,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
11052,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5or071u3sdpg32k,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; yellow; green; white
11069,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gmfs5ov071uatt38iru,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; yellow; green; grey; black
